mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
POFUT2,hsa-mir-192,0.444033966,0.000187987,0.004329831,-0.595909253,0.001670364,0.048282984,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4229473811438396,0.06645608178341143
PDLIM2,hsa-mir-935,0.719882302,9.66E-12,1.04E-09,-0.648141181,0.000459053,0.022411833,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.21561598034942042,1.6534657441009801
SLFN13,hsa-mir-873,0.639789705,7.33E-09,4.98E-07,-0.547818609,0.0045861,0.085162185,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.364095068214195,0.9302266631592804
ARHGEF3,hsa-mir-652,0.390326911,0.001195305,0.019438201,-0.676563472,0.000204526,0.013701391,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6773636832267126,0.7755690610464597
MUC15,hsa-mir-145,0.39323305,0.001089785,0.018072037,-0.533832317,0.005987903,0.098342138,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.03369879079932128,0.24093897791939958
TMEM150A,hsa-mir-1271,0.456251356,0.000118038,0.002926055,-0.580448806,0.002350267,0.058688957,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6296160447307435,0.3975005453593742
PDE4DIP,hsa-mir-940,0.319926202,0.008827973,0.085928035,-0.64525667,0.000496053,0.023511804,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.5090985204778222,0.8244011191428098
ABCA13,hsa-mir-888,0.660486851,1.60E-09,1.22E-07,-0.652229266,0.000410731,0.02095171,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3316456123417877,105.49376505259602
SLC6A12,hsa-mir-940,0.317213301,0.009453264,0.090100982,-0.558169459,0.003736788,0.076022977,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.40242162184523816,0.8244011191428098
SLC15A2,hsa-mir-326,0.348144234,0.004176755,0.050363483,-0.546833186,0.004674831,0.086014687,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.05680502568775855,0.3932757190292905
UBTD1,hsa-mir-497,0.340253013,0.005184493,0.058871922,-0.637886654,0.000602575,0.026427939,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.30453619285621597,0.2788745175324411
ZER1,hsa-mir-744,-0.348147808,0.004176341,0.050360035,0.593311615,0.001771112,0.049958534,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1422373357587519,0.6025466842227066
GALNT10,hsa-mir-335,-0.345409394,0.004504405,0.053216981,0.615970882,0.001044568,0.036831113,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.4375798731008316,0.28764613941973094
LPHN2,hsa-mir-497,-0.354754998,0.003470348,0.043867166,0.653053601,0.000401543,0.02069067,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9226448267961224,0.2788745175324411
HCN3,hsa-mir-642a,0.407398431,0.000686171,0.01250974,-0.588234476,0.001983121,0.053272002,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9514624622953405,2.3474006021598326
INSR,hsa-mir-1226,-0.466671813,7.83E-05,0.002064453,0.536453097,0.005700852,0.095806976,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.3831674418654547,0.5289290442010846
FOXP1,hsa-mir-592,-0.340353005,0.005170489,0.058758093,0.575569574,0.002608723,0.062265156,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.397401664222057,2.0579267405545716
NRXN3,hsa-mir-1226,-0.424675787,0.000379457,0.007738224,0.598069292,0.001590367,0.046924457,targetprofiler-NO,targetscan-Yes,miRanda-NO,27.789181419665578,0.5289290442010846
PTPN9,hsa-mir-30e,0.391381116,0.001156007,0.018934986,-0.732782145,3.10E-05,0.003919764,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.4447938891521144,1.6810809545689835
ATAD2B,hsa-mir-1288,0.324418855,0.007871628,0.079304295,-0.669109375,0.000254916,0.015683786,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7216284631533355,0.833382352917498
ZNF311,hsa-mir-873,0.334398734,0.006065044,0.065852616,-0.542822333,0.005051075,0.089877068,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.780814178946882,0.9302266631592804
RPGRIP1L,hsa-mir-185,-0.344319553,0.00464118,0.054383619,0.579330669,0.002407479,0.059476903,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5485692057879483,3.0471704904029338
JRK,hsa-mir-2114,0.386117286,0.00136452,0.021543684,-0.534663597,0.005895568,0.097477322,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.357041165920703,1.176286880280813
C2orf43,hsa-mir-181d,0.317315096,0.009429123,0.089945007,-0.665306553,0.000284567,0.016772367,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6118528652862026,0.32684455728148476
ATPIF1,hsa-mir-186,0.454853413,0.000124605,0.003064315,-0.535038904,0.005854275,0.09713995,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.43227653027506807,0.8739150308976713
AGMAT,hsa-mir-203,0.313248722,0.010436305,0.096365489,-0.675940114,0.000208377,0.013834808,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.012390405462210341,0.4947712619017015
METTL8,hsa-mir-935,0.468528078,7.26E-05,0.001938371,-0.61040653,0.001193551,0.039775584,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8006877126133048,1.6534657441009801
PDZD7,hsa-mir-17,0.623150787,2.30E-08,1.43E-06,-0.626424194,0.000807599,0.031743567,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2551722799889206,0.7934945478927481
ELMOD3,hsa-mir-141,-0.322448412,0.008279307,0.082140964,0.622361107,0.000893505,0.033616603,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8320485048608725,4.5453176708474565
C2CD4A,hsa-mir-10b,0.463562693,8.86E-05,0.002292152,-0.597016637,0.001628932,0.047576447,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9949021360445316,0.787873988604748
RAD1,hsa-mir-146a,0.401726814,0.000827816,0.014545209,-0.546094267,0.004742311,0.086709444,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7753807565580506,0.6185071315409284
TMUB2,hsa-mir-1976,0.416700997,0.000500748,0.009700152,-0.555205226,0.003965141,0.078485864,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.550385990636785,1.3372446678324954
RAD18,hsa-mir-873,0.465612768,8.16E-05,0.002140191,-0.580951763,0.002324913,0.058339159,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.039710691601798,0.9302266631592804
MLPH,hsa-mir-1976,0.495942124,2.29E-05,0.000720703,-0.55464662,0.00400947,0.078979105,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9086827655628429,1.3372446678324954
FTCD,hsa-mir-625,0.386723184,0.001338906,0.021231329,-0.535282085,0.005827648,0.096914461,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.003612844545172463,1.1376509698881738
MAK16,hsa-mir-378,0.350884847,0.003869765,0.04761215,-0.598837217,0.00156273,0.046437183,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.746008104123498,0.7375206885545217
TK1,hsa-mir-145,0.711132319,2.22E-11,2.28E-09,-0.556157793,0.003890506,0.077699522,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4235446683738144,0.24093897791939958
AIDA,hsa-mir-221,-0.422579298,0.000408429,0.008218081,0.679448777,0.000187501,0.012959785,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5854278751368301,12.197263479487585
E2F3,hsa-mir-1271,0.318319177,0.009193864,0.088384749,-0.538914935,0.005441833,0.093561206,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.5544000747795175,0.3975005453593742
MBOAT1,hsa-mir-30d,0.363482849,0.002701044,0.036376358,-0.594634279,0.001719181,0.049100937,targetprofiler-Yes,targetscan-NO,miRanda-Yes,2.1394103623979515,1.9844931612192331
C9orf140,hsa-mir-1976,-0.333461445,0.006217609,0.067016955,0.548495307,0.004525995,0.084551049,targetprofiler-Yes,targetscan-NO,miRanda-NO,7.369954628893181,1.3372446678324954
MCM3,hsa-mir-378,0.490572282,2.89E-05,0.000882057,-0.612236422,0.001142659,0.038841749,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5954833449191475,0.7375206885545217
MME,hsa-mir-935,0.728978115,3.93E-12,4.43E-10,-0.556880974,0.003834641,0.077148068,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.20588538598618217,1.6534657441009801
KLHL14,hsa-mir-374b,0.356187591,0.003332059,0.042587046,-0.602178503,0.001447223,0.044421375,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.06612696765274993,0.8984743377819121
WDR78,hsa-mir-592,0.488089794,3.22E-05,0.000967499,-0.570564996,0.002898586,0.065962261,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.05731198767292622,2.0579267405545716
RTN2,hsa-mir-1269,0.564950415,7.75E-07,3.54E-05,-0.555865957,0.003913244,0.077910659,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5102474673344501,1.5550393221437038
KIF3B,hsa-mir-197,-0.321215547,0.008543659,0.083957545,0.568397269,0.00303239,0.067665837,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.421558349784267,0.8427340131072207
CHST6,hsa-mir-182,-0.392998543,0.001097977,0.018178679,0.555774939,0.003920359,0.077987171,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.11743869062775085,9.028667382790683
LOC158696,hsa-mir-1262,0.59070651,1.78E-07,9.28E-06,-0.547024227,0.004657516,0.085866313,targetprofiler-Yes,targetscan-NO,miRanda-NO,6.188688649388141,1.141544518086633
ADAR,hsa-mir-1288,0.342759206,0.004843394,0.056092081,-0.567004005,0.003121132,0.06875256,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7376259098704268,0.833382352917498
SEC61A2,hsa-mir-98,0.608371129,6.01E-08,3.44E-06,-0.725085321,4.13E-05,0.004759209,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.4205458526709474,0.5447142534963656
RHPN2,hsa-mir-496,-0.364823332,0.002597458,0.035329329,0.545367422,0.004809489,0.087393673,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3616728504886664,1.1517569498353035
TRIM14,hsa-mir-642a,0.350951502,0.003862555,0.04754724,-0.58339227,0.002205175,0.056635268,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.614730767031761,2.3474006021598326
TPMT,hsa-mir-326,0.375831838,0.001872157,0.027486136,-0.55355265,0.004097498,0.079965082,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.33443527757507263,0.3932757190292905
ZNF784,hsa-mir-454,-0.355019779,0.003444411,0.043633974,0.622815008,0.000883532,0.033408732,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.4731910044964978,0.8084011782944432
FAM83A,hsa-mir-1307,0.477610651,5.01E-05,0.001412095,-0.549712639,0.004419544,0.083480663,targetprofiler-NO,targetscan-Yes,miRanda-NO,6.998291476104081,1.298252006969118
PDHA1,hsa-mir-335,0.318827922,0.009076628,0.087586361,-0.591871509,0.001829176,0.050846577,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.56122826556429,0.28764613941973094
DAB2,hsa-mir-935,0.333031592,0.006288699,0.067580377,-0.632997042,0.00068372,0.028579725,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3168579002608404,1.6534657441009801
MLPH,hsa-mir-148b,0.372335716,0.002079874,0.029828637,-0.586589007,0.002056329,0.054312292,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.9086827655628429,1.1328789129705847
PLEKHH1,hsa-mir-513c,0.337102383,0.005643251,0.062541157,-0.548464012,0.00452876,0.084576409,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.826984771104962,0.18370257807115717
KIAA0247,hsa-mir-497,-0.378821933,0.001709476,0.02565368,0.637889163,0.000602536,0.026427939,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.682978069412279,0.2788745175324411
GDI1,hsa-mir-181c,-0.375152403,0.001911004,0.027923568,0.558725211,0.00369524,0.075575099,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.3538172003975726,0.36139799706039194
FBXO21,hsa-mir-203,0.413054823,0.00056717,0.010727123,-0.628963258,0.000757622,0.030486706,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9128308316585025,0.4947712619017015
PTTG1IP,hsa-mir-192,0.346481176,0.004373384,0.052092249,-0.724726375,4.18E-05,0.00480091,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.694281912438669,0.06645608178341143
CUX1,hsa-mir-1976,-0.52693344,5.49E-06,0.000204775,0.697330337,0.000107038,0.008988866,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1713788778940106,1.3372446678324954
DHCR24,hsa-mir-192,0.364070464,0.002655191,0.035903627,-0.72784094,3.73E-05,0.004448397,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7411432080493254,0.06645608178341143
LPIN2,hsa-mir-204,0.809964154,2.22E-16,3.91E-14,-0.558406209,0.003719041,0.075823821,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7801455008230019,0.10297163414087614
MATR3,hsa-mir-1266,-0.346694624,0.004347698,0.051856304,0.553911675,0.00406843,0.07967444,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6907880496502253,1.5771933549472101
ETV5,hsa-mir-1271,0.455167729,0.0001231,0.003032514,-0.557549863,0.003783575,0.076566095,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1745154558303148,0.3975005453593742
BRWD1,hsa-mir-192,0.341457012,0.005018068,0.057538901,-0.607798671,0.001269444,0.041166837,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7483986096818878,0.06645608178341143
ABCA3,hsa-mir-326,-0.381320009,0.00158342,0.024187489,0.786028436,3.21E-06,0.000846163,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1751924746337208,0.3932757190292905
LOC100130691,hsa-mir-23a,0.404872871,0.000746279,0.013396955,-0.676500803,0.00020491,0.013715376,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.1326968598085827,0.7216925047573296
HSPA12A,hsa-mir-378,-0.396869679,0.000969619,0.0164877,0.699492088,9.98E-05,0.008567023,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.45272145587003115,0.7375206885545217
IYD,hsa-mir-31,0.581008765,3.14E-07,1.56E-05,-0.603019145,0.001419345,0.043970521,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5867473072559036,0.8368724603851131
APLP2,hsa-mir-1271,-0.375693188,0.001880026,0.027574679,0.579450331,0.0024013,0.059388104,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.1005504087660523,0.3975005453593742
EIF2C3,hsa-mir-98,0.378603469,0.001720917,0.02577914,-0.627894033,0.000778332,0.031020814,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6342293660548631,0.5447142534963656
FGF13,hsa-mir-141,0.532607819,4.16E-06,0.000160336,-0.716080624,5.69E-05,0.005930001,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.8539491436443356,4.5453176708474565
MIA3,hsa-mir-1288,0.492076774,2.71E-05,0.000833888,-0.550057156,0.004389805,0.083164218,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7207142516089405,0.833382352917498
EPB41L4A,hsa-mir-589,-0.443215293,0.000193821,0.004441795,0.547360483,0.004627173,0.085597877,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1758729816342046,1.5907800827445417
ZYG11A,hsa-mir-31,0.438389125,0.000231721,0.005148344,-0.604247894,0.001379426,0.043222778,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.06984992400361921,0.8368724603851131
EIF4E3,hsa-mir-500a,0.375871782,0.001869895,0.027459082,-0.69687717,0.000108623,0.009077041,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6382308200796133,0.6670667639650659
MPZL1,hsa-mir-222,-0.428279327,0.000334004,0.00697252,0.763087381,9.16E-06,0.001715644,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.4216294795036568,10.829865778156416
GPATCH2,hsa-mir-182,-0.341011441,0.0050791,0.058028918,0.690311218,0.000134005,0.010423234,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.44070149274386866,9.028667382790683
TAX1BP3,hsa-mir-338,0.534364147,3.81E-06,0.000148532,-0.591837348,0.001830573,0.050868492,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4925760329467885,0.5035705867496062
ASS1,hsa-mir-625,0.366039591,0.002506555,0.034395476,-0.544932717,0.004850048,0.087801884,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.021223625284465062,1.1376509698881738
TUBA1A,hsa-mir-222,-0.433538127,0.00027655,0.005964415,0.575518376,0.002611558,0.062290854,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.6258895865712345,10.829865778156416
TTC7A,hsa-mir-642a,0.371009891,0.002163892,0.030749314,-0.555195554,0.003965905,0.078488055,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9291149310905186,2.3474006021598326
STK32A,hsa-mir-182,0.418796784,0.000465854,0.009150182,-0.535220085,0.005834427,0.096965078,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.6740937810011705,9.028667382790683
TMEM97,hsa-mir-497,0.666120675,1.04E-09,8.17E-08,-0.616030393,0.001043066,0.036803333,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.3936493822355848,0.2788745175324411
LYSMD1,hsa-mir-377,0.3732093,0.002026124,0.02921974,-0.544678567,0.004873894,0.08806828,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4839842347755091,0.5793353782878355
SCYL3,hsa-mir-1976,0.483086855,3.98E-05,0.001161037,-0.641549609,0.000547387,0.024989918,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5072951270983846,1.3372446678324954
C3orf35,hsa-mir-377,0.607165045,6.48E-08,3.68E-06,-0.664664408,0.00028986,0.016978871,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3605374965510517,0.5793353782878355
PHYHIPL,hsa-mir-140,0.386524621,0.001347252,0.021333569,-0.555604141,0.003933739,0.078145446,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.13271014410085638,0.7986607654578755
PHLDB1,hsa-mir-378,0.382649242,0.001519809,0.023424789,-0.585267682,0.002116777,0.055264252,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.24784237344991356,0.7375206885545217
PIGR,hsa-mir-10b,0.468030978,7.41E-05,0.001971092,-0.564463598,0.003288625,0.070756284,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.2627089841353983,0.787873988604748
RHOBTB2,hsa-mir-3653,-0.341112566,0.005065191,0.057915439,0.545569889,0.004790696,0.087220565,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.6560034887557575,2.037072901854772
TCL6,hsa-mir-378,-0.357360303,0.003222526,0.041535049,0.755218437,1.28E-05,0.002161813,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.8341117955842297,0.7375206885545217
CBX2,hsa-mir-940,0.653458193,2.72E-09,1.99E-07,-0.639495895,0.000577762,0.025812071,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.5857603897606154,0.8244011191428098
ACTN4,hsa-mir-758,-0.339015806,0.005360562,0.060275406,0.643187085,0.00052417,0.024330658,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9597068090168616,0.7469552540666736
STK19,hsa-mir-935,0.360980192,0.002904343,0.03840624,-0.571506651,0.002842045,0.065265795,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.4940853184973818,1.6534657441009801
MSI1,hsa-mir-1266,0.46479002,8.44E-05,0.002199742,-0.60718481,0.001287899,0.041536228,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9692929609583736,1.5771933549472101
AMPH,hsa-mir-146a,0.943037668,0,0,-0.567909647,0.003063201,0.068052093,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.09317041875245533,0.6185071315409284
CUX1,hsa-mir-765,-0.446192743,0.000173368,0.004047487,0.56220877,0.00344362,0.072606364,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1713788778940106,1.3109124642216308
ESYT1,hsa-mir-222,-0.358640686,0.003106604,0.040396276,0.604729332,0.00136405,0.042954355,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7741204212856324,10.829865778156416
STIM1,hsa-mir-592,-0.334977945,0.005972419,0.065125614,0.594888386,0.001709355,0.048950938,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.220314850293472,2.0579267405545716
C9orf3,hsa-mir-3653,0.32288693,0.008187017,0.0815213,-0.578983078,0.002425504,0.059722033,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7681873111029737,2.037072901854772
NAV3,hsa-mir-206,0.335912285,0.005825624,0.063970113,-0.570407539,0.002908133,0.066078378,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.5185935484982167,0.03330860685137882
MBP,hsa-mir-935,-0.324580947,0.007838887,0.079067831,0.572052926,0.002809677,0.064867462,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4709210528916943,1.6534657441009801
LOX,hsa-mir-935,0.588183311,2.07E-07,1.07E-05,-0.584740409,0.002141318,0.055640943,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9957763096516138,1.6534657441009801
C6orf115,hsa-mir-23a,0.411885683,0.000590105,0.01107595,-0.656963463,0.000360354,0.019374163,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6480675771027204,0.7216925047573296
TRIM9,hsa-mir-206,0.581531398,3.05E-07,1.52E-05,-0.538533286,0.005481327,0.09391161,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6926102432856526,0.03330860685137882
FAM154B,hsa-mir-653,0.319521124,0.008918984,0.086542858,-0.59410212,0.001739916,0.049463481,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.20966323969037234,2.949118687082989
MYO5B,hsa-mir-21,-0.349182066,0.004058053,0.049308631,0.702487535,9.04E-05,0.008035269,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.4141224510174606,0.8802281059745701
PVR,hsa-mir-3934,-0.330454309,0.0067301,0.070958372,0.561208979,0.003514302,0.073416083,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.131918345396913,0.6519982682156453
RPS6KL1,hsa-mir-642a,0.425022391,0.000374851,0.007660598,-0.568097537,0.003051298,0.067907368,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.608256346926392,2.3474006021598326
RHPN2,hsa-mir-1228,-0.400357494,0.000865759,0.015080256,0.573747272,0.002711271,0.063654339,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3616728504886664,0.8537995940536363
PHACTR1,hsa-mir-1976,0.562110505,9.05E-07,4.08E-05,-0.601465107,0.001471249,0.044862051,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.11296618432189509,1.3372446678324954
DGKZ,hsa-mir-203,0.475953119,5.37E-05,0.001497489,-0.641394807,0.000549627,0.025058507,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.636628818200964,0.4947712619017015
C15orf62,hsa-mir-1251,0.391264262,0.001160305,0.018991145,-0.561732498,0.003477139,0.072981897,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6259518394521877,0.036082091131735446
TOP3A,hsa-mir-378,0.545818513,2.14E-06,8.84E-05,-0.586973353,0.002039026,0.054060135,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0812666657142112,0.7375206885545217
DARS,hsa-mir-454,0.342016895,0.004942296,0.05691901,-0.568774645,0.003008726,0.067380204,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8106764353803495,0.8084011782944432
ZSWIM4,hsa-mir-222,-0.312417377,0.010653348,0.097747106,0.601156459,0.00148175,0.045078429,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5945099060994531,10.829865778156416
DNAJC10,hsa-mir-182,-0.433281953,0.000279125,0.006009505,0.646568396,0.000478918,0.02302343,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6213849284635646,9.028667382790683
PDPK1,hsa-mir-3615,-0.400813076,0.000852964,0.014899947,0.565053197,0.003249087,0.070308359,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.520559442719789,0.8161640086835098
ATP1A1,hsa-mir-589,-0.376928496,0.001810946,0.026801586,0.536791237,0.005664672,0.095479429,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5176429294657109,1.5907800827445417
GALNT10,hsa-mir-1976,-0.345017186,0.004553211,0.053635349,0.626291611,0.000810285,0.031799552,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.4375798731008316,1.3372446678324954
TK1,hsa-mir-873,0.331525487,0.006543446,0.06955675,-0.550096697,0.004386402,0.083123946,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.4235446683738144,0.9302266631592804
LGI2,hsa-mir-378,0.437893444,0.000235975,0.00522854,-0.742093106,2.17E-05,0.003090472,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.15273096828387706,0.7375206885545217
EFHC1,hsa-mir-182,-0.473652916,5.90E-05,0.00162421,0.679510727,0.000187149,0.012948662,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.23651141556759736,9.028667382790683
NDNL2,hsa-mir-377,0.316988702,0.009506718,0.090453918,-0.542884367,0.005045068,0.089815172,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.2244167430860218,0.5793353782878355
IPO9,hsa-mir-378,0.338833551,0.00538694,0.060491576,-0.544494213,0.004891253,0.088259611,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7026856752451012,0.7375206885545217
VDR,hsa-mir-345,-0.342491026,0.004878921,0.056384091,0.539976956,0.005333191,0.092552868,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.355907632450812,0.5437834076383681
GTF2H1,hsa-mir-326,0.413533601,0.000558013,0.010585001,-0.743848581,2.03E-05,0.002949355,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7350674663547209,0.3932757190292905
AMPH,hsa-mir-134,0.996350681,0,0,-0.548867639,0.004493209,0.084224546,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.09317041875245533,0.7862611746306686
SPSB2,hsa-mir-326,0.40810578,0.000670142,0.012276459,-0.565074856,0.003247642,0.07030139,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1847471674851708,0.3932757190292905
SYTL4,hsa-mir-378,0.328736597,0.007039172,0.073224109,-0.536345834,0.005712369,0.095897385,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.1359676458150971,0.7375206885545217
IL17RE,hsa-mir-3191,-0.324458895,0.00786353,0.079246266,0.540252402,0.005305314,0.092276107,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6026066008360391,5.951831759159283
ZCCHC4,hsa-mir-377,0.387741906,0.001296814,0.020702439,-0.589515277,0.001927691,0.05237016,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2885039836915373,0.5793353782878355
KIAA1841,hsa-mir-182,-0.388078584,0.001283168,0.020542539,0.693124255,0.000122556,0.009821877,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7386413965134201,9.028667382790683
SETDB2,hsa-mir-203,-0.316526332,0.009617591,0.091166769,0.755570059,1.26E-05,0.002141084,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3520928089125983,0.4947712619017015
GSTM2,hsa-mir-1226,0.397226337,0.000958504,0.016337905,-0.667924358,0.000263852,0.016011463,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9076649728404095,0.5289290442010846
WDFY2,hsa-mir-30e,-0.318904871,0.00905901,0.087457122,0.662253705,0.000310505,0.01770669,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.3348903799530925,1.6810809545689835
