mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
PLA2G4C,hsa-mir-3127,-0.108616372,0.017288862,0.073081805,0.629253331,4.76E-06,0.000604442,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.3783281821643016,1.7476453072245606
BAIAP2,hsa-mir-15b,-0.106986441,0.019048743,0.078544962,0.501866466,0.000518822,0.017609832,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7708783792683077,2.0178701517077338
UBR7,hsa-mir-1301,0.124693689,0.006229293,0.033750584,-0.416582631,0.004910283,0.075718898,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1250406504880983,3.876400506545548
TMEM189,hsa-mir-659,-0.113010338,0.013233727,0.059778889,0.460991459,0.001636888,0.03784864,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7895509335075455,1.279694776622551
SNAP47,hsa-mir-940,0.108762621,0.017138134,0.072597894,-0.484673951,0.000855941,0.024642657,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.320363114355429,2.3668833808990555
PTAR1,hsa-mir-25,0.102555234,0.024643826,0.094870963,-0.528380586,0.000227217,0.009983872,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0580709952641998,1.8292872712418002
FAM174B,hsa-mir-15b,0.163730015,0.000315624,0.003176176,-0.459039215,0.001723251,0.039088474,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.32216764687175914,2.0178701517077338
MAPK7,hsa-mir-3934,-0.140647136,0.002009968,0.014008224,0.535167696,0.000181894,0.00855233,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8545029719014816,2.619507771936915
ST14,hsa-mir-940,-0.106666306,0.019412179,0.079630275,0.502920318,0.000502709,0.017232437,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8564367494806104,2.3668833808990555
ZNF620,hsa-mir-493,-0.131642742,0.003862109,0.023342508,0.405043825,0.006383852,0.088887199,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.9723753067171854,0.6304894854921441
DDX31,hsa-let-7d,0.268799591,2.17E-09,1.22E-07,-0.435638604,0.003119589,0.057194031,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.2539385537605474,1.6293810882909778
ERG,hsa-mir-378,-0.128196577,0.004909126,0.028105301,0.670460647,6.39E-07,0.000129332,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0991086191333042,0.3047417390058125
SLC38A6,hsa-mir-146a,-0.112512469,0.013646646,0.061153085,0.431367179,0.003461258,0.061057927,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.5704418275115597,0.9923142215230034
ABCC5,hsa-mir-186,-0.143841464,0.001579661,0.011578811,0.473279431,0.001176054,0.030474659,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.4352789974612667,1.3306065188230083
TMEM150C,hsa-mir-942,0.158985234,0.000471632,0.004400417,-0.43090835,0.003499842,0.061470287,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.46937126606895563,1.742381263439739
ARIH2,hsa-mir-141,0.103105743,0.023879248,0.09271775,-0.480751793,0.000956041,0.026543878,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7499637749598558,1.711589034246851
TPM4,hsa-mir-205,-0.106208025,0.019942952,0.081230831,0.40087898,0.007002778,0.094085531,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0350338820473346,2.353456768102772
AGTPBP1,hsa-mir-889,-0.108241699,0.017680309,0.074298035,0.464839915,0.001477802,0.03545139,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9094605717173609,0.5544544066600091
PCBD2,hsa-mir-487a,-0.123148446,0.006906891,0.0365252,0.596590896,1.92E-05,0.001710664,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5537028802651086,0.7692310038798872
PUM2,hsa-mir-25,0.191934013,2.30E-05,0.000365969,-0.528754442,0.000224477,0.009900144,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0130251128953,1.8292872712418002
SERPINB8,hsa-mir-17,-0.101882623,0.025606601,0.097580636,0.438713307,0.002892339,0.054525715,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.778096980540866,1.656091280496897
SASH1,hsa-mir-584,-0.137886061,0.002465631,0.016449282,0.422846238,0.004242083,0.069281448,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.22658424102761301,2.0276194330060755
DGKG,hsa-mir-183,0.194141477,1.84E-05,0.000303881,-0.553617507,9.69E-05,0.005493028,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.5369719478856854,3.3582592596064034
PTGER2,hsa-mir-429,-0.194298601,1.81E-05,0.000299815,0.635439658,3.59E-06,0.000488554,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8023005006961541,1.0832961849946305
PHYHIPL,hsa-mir-17,0.281070006,3.64E-10,2.51E-08,-0.415911716,0.004987022,0.076471571,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9463655803371577,1.656091280496897
SLC25A40,hsa-mir-93,0.163690606,0.000316693,0.003184205,-0.609638333,1.12E-05,0.001145568,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1315472722735007,2.8644525845689044
FAM122C,hsa-mir-651,0.213900794,2.26E-06,5.14E-05,-0.421290771,0.004400133,0.070788085,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3692554301724496,1.5793257741094657
FBLIM1,hsa-mir-150,-0.194120436,1.85E-05,0.000304387,0.446875878,0.002358142,0.047842586,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.0791595041476034,1.1709859241553229
CPEB3,hsa-mir-543,-0.199337032,1.08E-05,0.000194335,0.412908856,0.00534343,0.079750921,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.29121523091564233,0.7056215818168637
NIPAL4,hsa-mir-17,-0.139634174,0.002167341,0.014865629,0.493442158,0.000665238,0.020856677,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3181152203086601,1.656091280496897
ESCO1,hsa-mir-25,0.185044054,4.53E-05,0.000642548,-0.407874174,0.005990825,0.085576589,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.1979644551745703,1.8292872712418002
MEX3A,hsa-mir-483,0.316860968,1.18E-12,1.46E-10,-0.428893469,0.003673776,0.063358855,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1913569134508117,2.120186844659511
IGSF9B,hsa-mir-141,0.167130965,0.000235062,0.002499946,-0.522962332,0.000270473,0.011250071,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8605570893760061,1.711589034246851
ITGAM,hsa-mir-23b,0.154070308,0.000706736,0.006091671,-0.472376548,0.001205479,0.030972379,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.173806304104208,0.7730188912013324
SCAI,hsa-mir-758,-0.140513509,0.002030111,0.014118321,0.409765839,0.005740011,0.083316003,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.047842589709208,0.6766156283997797
SIN3A,hsa-mir-185,0.130489626,0.004187473,0.024850205,-0.425477498,0.003985997,0.066603553,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1182918924014211,1.5947311250739304
PAPOLA,hsa-mir-758,0.131852082,0.003805559,0.023078561,-0.405180827,0.006364326,0.088725928,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1356120712532856,0.6766156283997797
PAM,hsa-mir-363,-0.128340548,0.004860713,0.027894671,0.407032607,0.00610543,0.086548063,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7735904987007975,1.5673658659167138
PDK3,hsa-mir-934,-0.159622797,0.000447139,0.004215274,0.491457748,0.000704704,0.021689224,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2378987804747794,1.0475796563207396
TRDMT1,hsa-mir-197,0.117857775,0.009754472,0.047483673,-0.522893643,0.000271066,0.011268796,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8830616482210071,1.8940520194416193
CIRBP,hsa-mir-100,0.200325813,9.76E-06,0.000178148,-0.473271455,0.001176311,0.030478531,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6363057051867099,0.3425549639420402
CPD,hsa-mir-185,0.126164802,0.005640276,0.031272208,-0.490153956,0.000731762,0.022252227,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7584702825413249,1.5947311250739304
MSI2,hsa-mir-944,0.168209332,0.000213837,0.002314065,-0.711496565,6.17E-08,2.05E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0004038602729248,2.87176017818961
BCL2,hsa-mir-495,-0.105277477,0.021059669,0.08453493,0.475687097,0.001100691,0.029166592,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7765020402156789,0.3413080837429528
RBM38,hsa-mir-543,-0.134481727,0.003156367,0.019960244,0.516176537,0.000335068,0.01305964,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1434264930021178,0.7056215818168637
TFDP2,hsa-mir-3934,0.103702706,0.023073416,0.090443853,-0.545711959,0.000127518,0.006678733,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5720806630868418,2.619507771936915
MARCKS,hsa-mir-205,-0.150445595,0.000945235,0.007687176,0.416038201,0.004972475,0.076343844,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.3445290935290952,2.353456768102772
MMACHC,hsa-mir-651,0.128991264,0.004647226,0.026948445,-0.415740874,0.005006729,0.076641515,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9662069211816559,1.5793257741094657
HES2,hsa-mir-942,-0.142070564,0.001806456,0.0128773,0.544385362,0.000133432,0.006891263,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1865139623649776,1.742381263439739
RAVER2,hsa-mir-3684,0.232179645,2.69E-07,8.23E-06,-0.542722116,0.000141198,0.007168601,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6873216794675456,1.1904687151517734
EPB41L4B,hsa-mir-944,0.184557752,4.74E-05,0.000668326,-0.535797107,0.000178137,0.008430635,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.2969309821588832,2.87176017818961
LDOC1L,hsa-mir-1276,0.126391353,0.005554159,0.03090378,-0.402729633,0.006721627,0.091766825,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.102541732322538,2.485904549233007
NECAB1,hsa-mir-766,0.185123246,4.49E-05,0.000638425,-0.406396579,0.006193303,0.087300827,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8928694636353098,2.313785238632891
MSH2,hsa-mir-30a,0.164520056,0.00029489,0.003005047,-0.462629331,0.001567416,0.036821024,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.4179796671951561,0.2978128265525675
DMD,hsa-mir-766,0.103302149,0.023611477,0.091968625,-0.483206591,0.000892237,0.025358346,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.2352141312802297,2.313785238632891
TMEM92,hsa-mir-1180,-0.171116274,0.000165213,0.001873844,0.859697867,7.88E-14,1.77E-10,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.7220830708542287,2.168548585130776
PECAM1,hsa-mir-2355,-0.164675789,0.000290955,0.002972437,0.552367404,0.000101283,0.005671481,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6872639188405971,3.0944151394195316
DIO2,hsa-mir-584,-0.194096222,1.85E-05,0.000304995,0.503715574,0.000490849,0.016966641,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.35728331999488655,2.0276194330060755
RAB6B,hsa-mir-3934,0.121324376,0.007791164,0.040014786,-0.45402578,0.001963798,0.042565664,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.728930083330965,2.619507771936915
C9orf169,hsa-mir-185,-0.105558526,0.020716803,0.083534592,0.478035266,0.001031365,0.027936403,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.18956470258094302,1.5947311250739304
C15orf61,hsa-mir-200c,0.127061893,0.005306161,0.029843664,-0.403846348,0.00655675,0.090328499,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.796380607422228,1.534260772762252
MKI67,hsa-mir-203,-0.224584237,6.65E-07,1.80E-05,0.460514154,0.001657641,0.038120852,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.312613173028714,0.8036784341685153
ERCC8,hsa-mir-454,0.104745196,0.02172255,0.086493159,-0.547887714,0.000118331,0.006340633,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0815934957432407,2.939382084870714
OPN3,hsa-mir-377,0.171772209,0.000155779,0.001784621,-0.410387203,0.005659641,0.082625868,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7968503613569684,0.3687460903746397
GDPD1,hsa-mir-17,0.142359163,0.00176757,0.012652298,-0.479099945,0.001001235,0.027396547,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.6716553714007133,1.656091280496897
SPRYD3,hsa-mir-22,0.216214946,1.74E-06,4.12E-05,-0.450501008,0.002150244,0.04512276,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9333011272365308,0.9458165039109742
IVD,hsa-mir-3934,0.11324062,0.013046491,0.059157242,-0.578208681,3.95E-05,0.002891205,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7143405306242551,2.619507771936915
MAD2L1,hsa-mir-203,-0.220329815,1.09E-06,2.75E-05,0.783897827,3.12E-10,2.65E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.4213992892175633,0.8036784341685153
CBLL1,hsa-mir-25,0.262701324,5.11E-09,2.61E-07,-0.588634975,2.64E-05,0.002162665,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0802752845785273,1.8292872712418002
TMF1,hsa-mir-150,0.192607951,2.15E-05,0.000345881,-0.417768889,0.004777117,0.074456706,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5962602960744785,1.1709859241553229
MTMR2,hsa-mir-494,0.124197288,0.006440163,0.034618732,-0.448905674,0.002239652,0.046326673,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1301933842228822,0.8633704825736964
CA12,hsa-mir-17,-0.137311803,0.002571506,0.016996818,0.422163311,0.004310853,0.069919083,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1920402612808072,1.656091280496897
PPAT,hsa-let-7e,0.12134653,0.007779844,0.039970703,-0.462651126,0.001566509,0.03680584,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.633126194275715,1.1430579028778962
NDUFS4,hsa-mir-33b,0.177973116,8.84E-05,0.001121006,-0.460642745,0.001652027,0.038044268,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7525198279323844,1.5914524152994012
AMPD3,hsa-mir-145,-0.132049666,0.003752873,0.022832713,0.451620734,0.002089389,0.04428916,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1096766165629288,0.7453531335061336
CNTF,hsa-mir-200c,-0.166676961,0.000244575,0.002581106,0.486393955,0.000815078,0.023863628,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.580441187901562,1.534260772762252
SLC9A5,hsa-mir-378,-0.145467912,0.001394699,0.010483445,0.466275042,0.001422088,0.034543749,targetprofiler-NO,targetscan-Yes,miRanda-Yes,2.79339156746875,0.3047417390058125
ZNF618,hsa-mir-3934,0.140431082,0.002042629,0.014185841,-0.404305542,0.006489975,0.089765529,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.0165378222357897,2.619507771936915
ATP10D,hsa-mir-942,-0.185529927,4.32E-05,0.000618031,0.397242205,0.007585032,0.098757941,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0790151155232979,1.742381263439739
SNRNP200,hsa-mir-466,0.145377483,0.001404436,0.010541698,-0.402658232,0.00673229,0.091840552,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.099774203301869,1.8101459275814589
LPAR2,hsa-mir-483,0.173837696,0.000129271,0.001530427,-0.464818703,0.00147864,0.035467812,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.6780846983828919,2.120186844659511
HRH1,hsa-mir-205,-0.102777814,0.024332185,0.093991654,0.398196386,0.007428358,0.097518331,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0443663794527933,2.353456768102772
TMEM25,hsa-mir-27b,0.122352143,0.007281231,0.038011689,-0.404216567,0.006502867,0.089891073,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6981350654861384,0.6387395768402246
GGPS1,hsa-mir-625,-0.164311519,0.000300235,0.003049079,0.536577985,0.000173573,0.008277564,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.034932508930999,1.0899779542328898
KLHL18,hsa-mir-17,-0.124542044,0.006293045,0.034014196,0.503111352,0.000499837,0.017167961,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7014437566529499,1.656091280496897
GABRB2,hsa-mir-17,0.187096633,3.71E-05,0.000544689,-0.485338109,0.00083995,0.024346616,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5013667297435138,1.656091280496897
ALDH7A1,hsa-mir-3127,0.127910715,0.005006544,0.028530877,-0.442123867,0.002657412,0.051639483,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6336594588098632,1.7476453072245606
TRDMT1,hsa-mir-186,0.117953263,0.00969499,0.04727147,-0.467902397,0.001361175,0.033570184,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8830616482210071,1.3306065188230083
NALCN,hsa-mir-590,0.158189769,0.00050394,0.004642479,-0.44197084,0.002667581,0.051759563,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9292713573142695,1.5944256127156722
OSBPL11,hsa-mir-489,-0.102628613,0.024540707,0.094586881,0.544135659,0.000134573,0.00693152,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9201908819784189,0.5727466436118166
AKAP7,hsa-mir-200c,0.279962621,4.29E-10,2.91E-08,-0.521309819,0.000285072,0.011663675,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6405649066106143,1.534260772762252
FAM126B,hsa-mir-17,-0.102660415,0.024496132,0.094454284,0.408736498,0.005875335,0.084532876,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8552874419360345,1.656091280496897
EXO1,hsa-mir-1301,0.254158466,1.63E-08,7.23E-07,-0.43474086,0.003188832,0.057967711,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.539752167611612,3.876400506545548
SNCB,hsa-mir-183,0.19979348,1.03E-05,0.000186692,-0.464339572,0.001497677,0.035769796,targetprofiler-NO,targetscan-Yes,miRanda-Yes,3.3285465345583662,3.3582592596064034
DLL1,hsa-mir-3150b,-0.159625093,0.000447053,0.004214636,0.405248792,0.006354658,0.088649719,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9907077838371725,1.9391640076434478
SH3RF2,hsa-mir-17,-0.201151325,8.95E-06,0.000165611,0.57738481,4.07E-05,0.002955012,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7470009445296117,1.656091280496897
LBR,hsa-mir-222,-0.140033186,0.002104053,0.014522661,0.527223747,0.000235889,0.010242802,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.3111521234385761,1.676147675677954
PLEKHA7,hsa-mir-30a,0.127559051,0.005128773,0.029072506,-0.43671421,0.003038369,0.056263973,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.32847358897614076,0.2978128265525675
ATN1,hsa-mir-25,0.15267262,0.000791186,0.006670595,-0.411248306,0.005549879,0.08161977,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0911555225201515,1.8292872712418002
KCNMA1,hsa-mir-100,0.183087895,5.46E-05,0.000751163,-0.4005021,0.007061264,0.094550444,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6247078341720851,0.3425549639420402
ADAM12,hsa-mir-1976,-0.237465273,1.41E-07,4.71E-06,0.408936069,0.005848884,0.084319042,targetprofiler-NO,targetscan-Yes,miRanda-NO,11.503761611463178,1.6280099901793201
DCAF5,hsa-mir-30a,-0.130886891,0.004072683,0.024322679,0.453644275,0.001983263,0.042826333,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9321509080963104,0.2978128265525675
MAP1B,hsa-mir-944,0.121374212,0.00776572,0.039916637,-0.65743323,1.25E-06,0.000216441,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.162917287389637,2.87176017818961
RNASEH2A,hsa-mir-378,0.193606513,1.94E-05,0.000317955,-0.420580936,0.004473952,0.071498655,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.538902334301376,0.3047417390058125
CA12,hsa-mir-15b,-0.140839475,0.001981294,0.013851232,0.398199781,0.007427806,0.097515585,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1920402612808072,2.0178701517077338
PRUNE,hsa-mir-185,0.176365435,0.000102589,0.001267017,-0.397776766,0.007496911,0.098066383,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.039638660337336,1.5947311250739304
MPZL2,hsa-mir-17,-0.144488181,0.001503574,0.011129632,0.538207959,0.000164387,0.007969771,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.5142189161058722,1.656091280496897
RAB11FIP3,hsa-mir-940,0.127346842,0.005203826,0.029400036,-0.429029431,0.003661805,0.063224483,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9268875945412428,2.3668833808990555
TMEM201,hsa-mir-141,0.233267796,2.36E-07,7.34E-06,-0.426873718,0.003855684,0.065245809,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0805452376406928,1.711589034246851
RNASEH1,hsa-mir-150,-0.173460544,0.000133771,0.001574314,0.495445971,0.000627406,0.020050242,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3103001230608964,1.1709859241553229
MYEF2,hsa-mir-15b,0.223933149,7.18E-07,1.92E-05,-0.485320081,0.00084038,0.024354104,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7435291915689899,2.0178701517077338
SMC2,hsa-mir-203,-0.222977457,8.03E-07,2.11E-05,0.48847659,0.000767939,0.022956231,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.866356949947311,0.8036784341685153
SF3B3,hsa-mir-496,0.13746002,0.00254379,0.016853371,-0.428371463,0.003720055,0.063880094,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0707019153069761,0.5219513074408845
MTBP,hsa-mir-20b,0.119317693,0.008879569,0.044220169,-0.473295664,0.001175531,0.030466832,targetprofiler-Yes,targetscan-NO,miRanda-NO,3.1160972740617656,3.1233097108177557
MBNL1,hsa-mir-1296,-0.146805738,0.001257716,0.009652536,0.417992074,0.004752417,0.07422029,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0020544799694384,1.3408735674562775
DHTKD1,hsa-mir-3684,0.237523419,1.40E-07,4.68E-06,-0.457224524,0.001807123,0.040315458,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9689420149602258,1.1904687151517734
IRAK1BP1,hsa-mir-454,0.117772821,0.009807665,0.04767873,-0.415801996,0.00499967,0.076575608,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6059679589901494,2.939382084870714
RALGAPA2,hsa-mir-629,0.11992328,0.008537649,0.042910269,-0.397403226,0.007558394,0.098541109,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4660252505292371,1.425770382795837
E4F1,hsa-mir-99a,0.133533238,0.003377919,0.021046026,-0.412437076,0.005401394,0.080285975,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.2893224358903976,0.3005359401646554
NCLN,hsa-mir-150,-0.155406173,0.000633898,0.005580542,0.543732114,0.000136435,0.006994113,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.7568718599013249,1.1709859241553229
TSHZ3,hsa-mir-429,-0.317452162,1.06E-12,1.33E-10,0.506871561,0.000446221,0.015896316,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.0571413733995847,1.0832961849946305
BASP1,hsa-mir-200c,-0.208178868,4.23E-06,8.78E-05,0.436693137,0.003039942,0.056284114,targetprofiler-NO,targetscan-Yes,miRanda-Yes,3.059274261726781,1.534260772762252
TADA2B,hsa-mir-221,0.13216653,0.003722023,0.022688267,-0.539129606,0.00015939,0.007800571,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6695181520120792,1.3899224559511223
VIT,hsa-mir-221,0.121685796,0.007608317,0.039301748,-0.406177606,0.006223809,0.087537585,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.18480393015562463,1.3899224559511223
ZNF10,hsa-mir-3684,0.126102269,0.005664257,0.031373564,-0.423539755,0.004173229,0.068551306,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0226294005496546,1.1904687151517734
KIAA0368,hsa-mir-1296,-0.11054535,0.015391156,0.066953714,0.551010964,0.000106193,0.005869158,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8564187058731201,1.3408735674562775
SLC22A3,hsa-mir-203,0.175512306,0.000110953,0.001350532,-0.444150869,0.002525895,0.049987879,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7089770779147891,0.8036784341685153
ORC2L,hsa-mir-25,0.187303201,3.64E-05,0.000535617,-0.533283798,0.000193572,0.008934646,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.2362801959411396,1.8292872712418002
FANCD2,hsa-mir-1301,0.286856409,1.52E-10,1.15E-08,-0.405148577,0.006368917,0.088763703,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7226628298140867,3.876400506545548
IDH3A,hsa-mir-379,-0.162024746,0.000365101,0.003575157,0.618673694,7.61E-06,0.000858404,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6525478045898542,0.32087019108337556
THEMIS,hsa-mir-1301,0.170588567,0.000173188,0.001947789,-0.438621906,0.002898878,0.05459891,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9820061865445626,3.876400506545548
RPP14,hsa-mir-493,-0.105302145,0.021029379,0.084444899,0.612567507,9.89E-06,0.001045387,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6104389911429999,0.6304894854921441
SEMA6D,hsa-mir-183,0.148240718,0.001124631,0.008828997,-0.573424287,4.73E-05,0.003301199,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.8313457737388903,3.3582592596064034
GNA12,hsa-mir-452,0.141652323,0.001864202,0.013197146,-0.450624359,0.002143465,0.045028197,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.617685503435869,1.4807770385222563
DAZAP2,hsa-mir-378,0.14764624,0.001178107,0.009165216,-0.486803577,0.000805607,0.023680279,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0115601208167009,0.3047417390058125
TNFAIP8L3,hsa-mir-944,-0.145398503,0.001402167,0.010527785,0.463780658,0.001520159,0.036104736,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4273977687620819,2.87176017818961
ZNF239,hsa-mir-17,0.357247472,6.66E-16,1.53E-13,-0.48133869,0.000940427,0.026250563,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.069972743271759,1.656091280496897
MBNL2,hsa-mir-203,0.119559488,0.008741613,0.04368535,-0.61991498,7.20E-06,0.000824798,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.8060464902638642,0.8036784341685153
