mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
HDAC7,hsa-mir-589,-0.203017965,0.00049273,0.005922278,0.545549769,0.001240758,0.025841336,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.114524385027981,2.3749655378420624
TES,hsa-mir-224,-0.182764359,0.001743803,0.015516181,0.542120495,0.001350479,0.027256247,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.3057504633019024,2.3969138611261496
CDC42SE1,hsa-mir-10b,0.161920912,0.005630344,0.037115613,-0.442884985,0.011133386,0.098146953,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8554778253893826,0.21078198620708435
TPPP,hsa-mir-10a,0.193385401,0.000912946,0.009488528,-0.55051616,0.001095705,0.023990849,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0151689219452082,0.7719093833096139
KANK1,hsa-mir-17,0.175902572,0.002601569,0.020969321,-0.455881324,0.008735877,0.084887535,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6160233305871254,1.608467635400364
ACADVL,hsa-mir-744,0.157269452,0.007187816,0.044413745,-0.548593008,0.001150007,0.024690948,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.3908683932878487,1.520303442475859
BCLAF1,hsa-mir-625,-0.170441545,0.003541323,0.026352654,0.443947918,0.010918454,0.09700766,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.832791709915873,3.8096054316046253
ZNF845,hsa-mir-10b,0.200319338,0.000587352,0.006777307,-0.493227546,0.00412575,0.053934873,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7679532250618807,0.21078198620708435
ZNF449,hsa-mir-1245,-0.14843824,0.011234224,0.061382458,0.484770155,0.00492538,0.060016193,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7003163261616312,0.48569399117961953
ARHGDIA,hsa-mir-375,-0.163689179,0.005122729,0.034644648,0.536533054,0.001547469,0.02964591,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5656080700785142,0.7355035564707431
RNF216,hsa-mir-505,-0.226888786,9.43E-05,0.001626504,0.460161792,0.008048986,0.08077409,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2234299141814826,0.8843475708767211
MAP1LC3C,hsa-mir-21,-0.13826191,0.018286603,0.086819525,0.736494857,1.54E-06,0.000368168,targetprofiler-NO,targetscan-NO,miRanda-Yes,6.406437188660371,7.929934683042985
TNRC6C,hsa-mir-505,-0.137044776,0.01934626,0.090309814,0.453798575,0.009087669,0.086926885,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9098718978747687,0.8843475708767211
CADM1,hsa-mir-664,-0.213038678,0.000251591,0.00352549,0.482029479,0.005211504,0.062133249,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.39694968270238334,1.2399236141858918
OSBPL10,hsa-mir-758,-0.142986046,0.014637886,0.074121414,0.506511234,0.00309529,0.045331859,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9941850824779128,0.3381951645231311
FMNL3,hsa-mir-504,-0.153899335,0.008545779,0.050382434,0.530844553,0.001773351,0.032261874,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.805620780066405,0.6116493781110304
CACNA1C,hsa-mir-1258,-0.144025629,0.013926569,0.071530702,0.489858892,0.004429736,0.056300526,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.26228511134108323,5.650533386549057
RGL1,hsa-mir-581,0.204375001,0.000450687,0.005525861,-0.647257343,6.23E-05,0.003948505,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7538367165502533,1.2272717352039286
YIPF3,hsa-mir-31,-0.145887323,0.012728326,0.06712773,0.473282792,0.006221876,0.069184642,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.1970040536175723,5.3020946961317605
TRIM37,hsa-mir-664,-0.153765237,0.008604246,0.050633327,0.449695396,0.009815905,0.091046736,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3012079813962663,1.2399236141858918
PAICS,hsa-mir-431,0.213192369,0.00024895,0.003496896,-0.504315673,0.003248408,0.046645512,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8196585624469327,0.35233926920561415
FAM189A1,hsa-mir-493,-0.152256947,0.009286787,0.053491747,0.634855709,9.51E-05,0.00514503,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.508564204901685,0.41023955692720676
COBLL1,hsa-mir-548v,-0.201621821,0.000539759,0.006355769,0.451008583,0.009577657,0.089716045,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4836962589306436,0.7187808901199059
GPIHBP1,hsa-mir-378,0.187835405,0.001285758,0.012321566,-0.583475019,0.000456256,0.013886589,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.13479019127301117,0.6700115691289259
RPGRIP1L,hsa-mir-382,-0.181663203,0.001861187,0.016308977,0.444347379,0.01083859,0.096595054,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9876709740541048,0.45159944162958343
CPEB4,hsa-mir-222,0.339152825,2.89E-09,2.44E-07,-0.550611596,0.00109307,0.023953801,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.39229261938607346,1.3795671282797068
TIAM1,hsa-mir-210,0.247599395,1.94E-05,0.000456156,-0.484396457,0.004963582,0.060316985,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7253155885355995,4.319236653442671
MASP1,hsa-mir-1976,-0.18785268,0.001284407,0.012311268,0.502165617,0.003404652,0.048012778,targetprofiler-Yes,targetscan-Yes,miRanda-NO,3.823611928198395,1.6584822814335944
IQCA1,hsa-mir-137,-0.136570783,0.019773145,0.091708751,0.524076159,0.002079107,0.035577431,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5965789744746155,0.9925207464346137
NBEAL2,hsa-mir-151,0.159431738,0.006421409,0.040878651,-0.650777837,5.51E-05,0.003646589,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7104932757236655,1.2041876363230581
FAM69A,hsa-mir-651,0.169248217,0.003783756,0.027660796,-0.496304669,0.003863934,0.051872075,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8464888995523309,1.9455992676832998
SUGT1,hsa-mir-98,0.140425028,0.016527705,0.08080449,-0.464613647,0.007383795,0.07667864,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0150423723991122,0.9194360185464017
C12orf74,hsa-mir-17,-0.185089797,0.00151785,0.013977774,0.478802619,0.005566533,0.064685066,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5303380510121185,1.608467635400364
TMEM171,hsa-mir-378,0.257341228,8.74E-06,0.000238314,-0.602984599,0.000259553,0.00975432,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.8404228860229725,0.6700115691289259
SEMA6A,hsa-mir-377,-0.151866493,0.00947113,0.054264124,0.447999528,0.010130976,0.09278272,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.933176508749232,0.20352633505329337
IQCG,hsa-mir-224,-0.200610998,0.000576369,0.006680139,0.643743311,7.04E-05,0.004263997,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.462193337156954,2.3969138611261496
LYPD6,hsa-mir-944,0.547300319,0,0,-0.537443471,0.001513756,0.029268634,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.23327212704434674,13.410389421614429
ACY3,hsa-mir-31,0.232616866,6.17E-05,0.001160375,-0.758252494,4.98E-07,0.000172809,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4485777528824419,5.3020946961317605
CDH24,hsa-mir-3690,-0.148555944,0.011169187,0.061118241,0.531872747,0.001730514,0.031785249,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.9467633810288367,4.51124299607419
DVL2,hsa-mir-222,-0.17226665,0.00319765,0.024430845,0.681144265,1.78E-05,0.001782504,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.5502782107698512,1.3795671282797068
ZMIZ2,hsa-mir-660,-0.168219696,0.004004639,0.028849409,0.441859509,0.011344112,0.099295086,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.122546979689546,0.45860803762697094
KCNJ12,hsa-mir-328,0.281445343,1.06E-06,4.14E-05,-0.445866302,0.010539392,0.094971193,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.3294281067121429,1.49566520025887
RAD18,hsa-mir-31,-0.143190916,0.014495238,0.073600414,0.50298047,0.00334469,0.047522067,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2091618256275694,5.3020946961317605
ST6GAL1,hsa-mir-93,-0.142080446,0.015283292,0.076434789,0.455533532,0.008793806,0.085227623,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.21029100223467012,2.6205764192107988
RABIF,hsa-mir-581,0.152592703,0.009130822,0.052857827,-0.471312056,0.006471287,0.070837393,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1477028381512813,1.2272717352039286
KHDRBS1,hsa-mir-888,0.14408887,0.013884294,0.071371817,-0.471702194,0.006421246,0.07051888,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9666079027784533,0.5230557424560502
DAGLB,hsa-mir-495,-0.140537455,0.016440473,0.080498987,0.637348636,8.75E-05,0.004887536,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.9718747240114824,0.3854495864275635
STXBP5,hsa-mir-589,-0.254060194,1.15E-05,0.000297639,0.449230833,0.00990138,0.091507845,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8240163853639042,2.3749655378420624
ZNF385A,hsa-mir-940,0.246037977,2.19E-05,0.000505462,-0.458529349,0.00830533,0.082332364,targetprofiler-Yes,targetscan-Yes,miRanda-NO,3.2391450260780066,1.0800878066046804
DPY19L3,hsa-mir-10b,0.344943236,1.49E-09,1.36E-07,-0.535080643,0.001602612,0.030290745,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.659083965340041,0.21078198620708435
ATG7,hsa-mir-335,-0.142328068,0.015104386,0.075797108,0.463289109,0.007576631,0.077883096,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.5268089502226492,1.2097946563428936
VPS52,hsa-mir-548v,-0.212092909,0.00026843,0.003707577,0.570766763,0.000646616,0.017210831,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9770028887009815,0.7187808901199059
PANX2,hsa-mir-17,0.155541625,0.00785787,0.047369056,-0.495861705,0.003900718,0.052144212,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.064452202975272,1.608467635400364
CSRNP2,hsa-mir-1251,0.149415657,0.010704163,0.059269253,-0.484604541,0.004942279,0.060152383,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0530751636414357,0.20895455259041573
PTRF,hsa-mir-17,-0.299523271,1.91E-07,9.60E-06,0.452246879,0.009357494,0.088486085,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2695607342079425,1.608467635400364
ABHD2,hsa-mir-10a,0.203438708,0.000479321,0.005797745,-0.52264362,0.002149399,0.036300447,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8796112281185553,0.7719093833096139
PPFIBP1,hsa-mir-410,-0.289866655,4.86E-07,2.13E-05,0.593550123,0.000342493,0.011610327,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.784359314492771,0.35587339719668115
NFYB,hsa-mir-891b,0.159459332,0.006412121,0.040835491,-0.495003056,0.00397288,0.052715172,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.983676199938158,0.653186677733464
CDH13,hsa-mir-376c,0.299735056,1.87E-07,9.43E-06,-0.472842577,0.006276865,0.069563178,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3262214947455844,0.2359186466974029
NECAB2,hsa-mir-581,0.317255638,3.16E-08,2.01E-06,-0.49396098,0.004061999,0.053447363,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5173877887189099,1.2272717352039286
FAM129B,hsa-mir-17,-0.140030986,0.016836644,0.081883099,0.565642473,0.000741299,0.018780468,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5409143617930117,1.608467635400364
USP25,hsa-mir-20a,-0.17664223,0.00249345,0.02030914,0.475407983,0.005962161,0.067393322,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8910268902021485,1.640186496163599
KCTD7,hsa-mir-1266,-0.143555271,0.014244554,0.072695054,0.610120396,0.000209221,0.00848011,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.230166947758948,1.7902833206739064
CIC,hsa-mir-20a,-0.137544481,0.018904917,0.088865112,0.446349215,0.01044574,0.094442254,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9596815754976827,1.640186496163599
PPP1R3F,hsa-mir-581,-0.157763251,0.007005934,0.043572072,0.56205296,0.000814697,0.01991994,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9644232526747404,1.2272717352039286
PEG3,hsa-mir-940,0.223300433,0.000122315,0.002002959,-0.502702526,0.00336504,0.047693804,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.18452456129558967,1.0800878066046804
PCGF3,hsa-mir-34a,-0.204737579,0.000440032,0.005424524,0.516119521,0.002496296,0.039763197,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.6127763205150565,2.9440272986452842
SNAP25,hsa-mir-433,-0.179299801,0.002137872,0.01810822,0.50418052,0.003258044,0.046734555,targetprofiler-Yes,targetscan-NO,miRanda-NO,7.449194013317378,0.27095952072771945
RNF207,hsa-mir-581,-0.179628788,0.002097232,0.017845312,0.54496201,0.00125899,0.026081542,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.704114402664859,1.2272717352039286
YTHDF3,hsa-mir-500a,0.169649668,0.003700573,0.027216462,-0.607663155,0.000225474,0.008904875,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7441207162171557,0.5898136713786983
FAAH,hsa-mir-184,-0.172136705,0.003221081,0.024560047,0.634869441,9.50E-05,0.005143636,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9727419737728976,0.02665146468870859
BCL2,hsa-mir-143,-0.260282334,6.84E-06,0.000194894,0.493827633,0.004073526,0.053529841,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.54437925494143,0.3382829472690983
INADL,hsa-mir-183,0.134550383,0.021685789,0.097793562,-0.456960062,0.008558253,0.083832042,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6178019891248142,3.807766899396524
KIAA1024,hsa-mir-134,0.211949756,0.000271069,0.00373599,-0.45555507,0.008790209,0.085201026,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7650160344040706,0.350753294079128
MALT1,hsa-mir-337,-0.142704235,0.014836118,0.074833955,0.549645319,0.001120009,0.02431574,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5589727390821153,0.3438689304276301
PPP4R2,hsa-mir-200c,0.184764335,0.00154777,0.014186629,-0.551611753,0.001065787,0.023568749,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.6566870925741034,0.4913504920922977
TMCC2,hsa-mir-22,0.300573019,1.73E-07,8.78E-06,-0.618801954,0.000159821,0.00717374,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5183161293128445,0.9926095320516921
RPGRIP1L,hsa-mir-412,-0.238821074,3.85E-05,0.00079555,0.522249719,0.002169085,0.036497478,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9876709740541048,0.37241099793346244
MYLK4,hsa-mir-17,0.187385605,0.001321398,0.012582769,-0.593357911,0.000344403,0.011647599,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6003361262647552,1.608467635400364
SEMA6A,hsa-mir-412,-0.158580095,0.006714077,0.042238272,0.48231026,0.005181551,0.061924573,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,2.933176508749232,0.37241099793346244
HPCAL4,hsa-mir-500a,0.176302306,0.00254262,0.02061115,-0.510961808,0.00280395,0.042653062,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.04589539690306871,0.5898136713786983
ZBTB1,hsa-mir-500a,-0.145102828,0.013221716,0.068962406,0.449401108,0.009869978,0.091348131,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9669072510361915,0.5898136713786983
INTS10,hsa-mir-891a,0.158874946,0.006611428,0.041761666,-0.575072025,0.000575482,0.016048222,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.905868839753684,1.189601069398422
PALM2,hsa-mir-29a,0.162011135,0.005603389,0.036979688,-0.442439581,0.011224504,0.098636808,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8650383200658426,0.6635931154003434
CPSF6,hsa-mir-598,0.18927402,0.001177609,0.011517863,-0.531050601,0.001764693,0.032169974,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0238380156043618,1.0501068049771847
SCNN1A,hsa-mir-891a,0.23538856,5.01E-05,0.000982119,-0.556893808,0.000931372,0.02165466,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5389413057500426,1.189601069398422
TRHDE,hsa-mir-92b,0.198874181,0.000644689,0.007278757,-0.557996707,0.000905266,0.021289735,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6943900579148695,1.7099573263501815
GSS,hsa-mir-625,0.269991316,2.97E-06,9.75E-05,-0.561784838,0.000820428,0.020006771,targetprofiler-NO,targetscan-Yes,miRanda-Yes,2.4496311984744525,3.8096054316046253
ENO1,hsa-mir-744,0.150362431,0.010211937,0.057282921,-0.568496908,0.000687154,0.017870318,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.2830194476511827,1.520303442475859
CADM1,hsa-mir-589,-0.203676697,0.000471887,0.005728147,0.614912518,0.000180494,0.007741983,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.39694968270238334,2.3749655378420624
ZBTB12,hsa-mir-581,-0.16192463,0.005629231,0.037109433,0.518339496,0.00237317,0.038581885,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.7094540676522358,1.2272717352039286
PRICKLE1,hsa-mir-376c,-0.137156381,0.019246921,0.089977565,0.548048607,0.001165801,0.024878757,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.5474128956426605,0.2359186466974029
C1orf95,hsa-mir-378,0.384396849,1.11E-11,1.59E-09,-0.479808337,0.005453726,0.063863132,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3789182902844654,0.6700115691289259
IPO9,hsa-mir-431,0.143816241,0.014067348,0.072037404,-0.566341522,0.000727703,0.01856246,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9669896171912792,0.35233926920561415
SYNPO,hsa-mir-345,-0.145473023,0.012986833,0.068095216,0.62574557,0.000128103,0.006234206,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.3675803722104806,0.5793491180889389
GPR137C,hsa-mir-140,-0.184924959,0.001532937,0.014083917,0.638117877,8.52E-05,0.00480923,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2846614304923887,0.9604125519184151
L3MBTL3,hsa-mir-2116,-0.19750642,0.000703684,0.007784108,0.473070107,0.006248392,0.069380258,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.2447329157860774,2.0092782222531613
PLA2G4F,hsa-mir-765,0.155208913,0.007993109,0.04797517,-0.512349032,0.002718137,0.041890465,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.14436921621426532,0.9658192254349969
ANO8,hsa-mir-25,-0.209135248,0.000328119,0.004330284,0.495886131,0.003898681,0.052131259,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3369295362105094,1.963619291312491
COL4A3BP,hsa-mir-660,0.175971862,0.002591263,0.020909823,-0.532369525,0.001710143,0.031563249,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.036470252937214,0.45860803762697094
STMN3,hsa-mir-143,-0.177459941,0.002378693,0.019608116,0.529774886,0.001818893,0.032781888,targetprofiler-Yes,targetscan-Yes,miRanda-NO,5.605955221594486,0.3382829472690983
RGL1,hsa-mir-34a,0.143944399,0.013981035,0.071734714,-0.497865533,0.00373669,0.05082019,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7538367165502533,2.9440272986452842
PDCD5,hsa-mir-598,0.186125119,0.001426161,0.013338309,-0.464203594,0.007443042,0.077054465,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.644489169908953,1.0501068049771847
CUX1,hsa-mir-183,0.135772192,0.020510883,0.094087893,-0.485011714,0.00490082,0.059825042,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5251966770700933,3.807766899396524
AKT2,hsa-mir-589,-0.257718718,8.47E-06,0.000232304,0.644531948,6.85E-05,0.004190236,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9688938608643395,2.3749655378420624
C11orf45,hsa-mir-182,-0.220219969,0.000152418,0.002384017,0.759917098,4.54E-07,0.000161459,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8519525189612135,3.973306939288973
MAPT,hsa-mir-589,0.233283539,5.87E-05,0.00111518,-0.524256412,0.002070405,0.035487759,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.5874160940394045,2.3749655378420624
ATMIN,hsa-mir-20b,0.149921913,0.010438412,0.058210341,-0.455041554,0.008876306,0.085689319,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.854490971074954,0.7035155853774
TMEM128,hsa-mir-224,-0.15386193,0.008562052,0.050452721,0.465244964,0.007293363,0.076135914,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.8877175213541713,2.3969138611261496
USH1G,hsa-mir-625,0.151264212,0.009761851,0.055464987,-0.512969143,0.00268052,0.041546855,targetprofiler-Yes,targetscan-NO,miRanda-NO,3.059202206413203,3.8096054316046253
DDB2,hsa-mir-495,-0.167568479,0.004150448,0.029633235,0.544544386,0.001272086,0.026256263,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.366248742366007,0.3854495864275635
GULP1,hsa-mir-376c,-0.235780378,4.86E-05,0.000959003,0.509399451,0.002903395,0.043540816,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.051586294828411,0.2359186466974029
DEDD,hsa-mir-940,0.134260197,0.021973251,0.098693132,-0.539598178,0.001436509,0.028308564,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9567331754727962,1.0800878066046804
ADD2,hsa-mir-31,-0.216676758,0.000195577,0.002895586,0.468507212,0.006840939,0.07323304,targetprofiler-NO,targetscan-Yes,miRanda-NO,7.137536215045029,5.3020946961317605
PGPEP1,hsa-mir-17,0.198254304,0.000670835,0.007500717,-0.73492935,1.67E-06,0.000387071,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.6601657564566923,1.608467635400364
LYPD5,hsa-mir-1226,0.253411669,1.21E-05,0.000310934,-0.469299711,0.006734716,0.072568527,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9187368618834711,1.5382551927673023
TGFBR2,hsa-mir-204,-0.316539859,3.41E-08,2.15E-06,0.471256276,0.006478469,0.070885453,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4274435894210047,0.5318807437385931
SCNN1D,hsa-mir-140,-0.184489788,0.001573428,0.014368443,0.556123794,0.000949989,0.021928251,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.154524018345023,0.9604125519184151
PHLPP1,hsa-mir-141,0.334354988,4.97E-09,3.95E-07,-0.464974927,0.007331928,0.076353343,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7594333400782098,0.6026278538438596
GIPR,hsa-mir-451,-0.15329651,0.008811418,0.051523639,0.545700832,0.001236109,0.025784697,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.9235900132752088,1.8748425366187083
