mRNA,microRNA,weight,edge_color
SERPINF2,hsa-mir-744,0.444120865,green
SFMBT1,hsa-mir-148b,0.543424182,red
PIF1,hsa-mir-1976,0.474130976,red
HRASLS5,hsa-mir-141,0.419357196,green
KIAA0494,hsa-mir-1301,0.518160275,green
SLC44A1,hsa-mir-2110,0.417730481,green
SYT9,hsa-mir-200a,0.694961257,green
HOXA11,hsa-mir-484,0.603732378,red
SNX9,hsa-mir-503,0.620178774,green
SNX1,hsa-mir-577,0.605301164,green
TWSG1,hsa-mir-33b,0.67819687,green
N4BP3,hsa-mir-505,0.389486997,red
RAI14,hsa-mir-708,0.42988134,red
IQCC,hsa-mir-136,0.35659015,green
PTGS2,hsa-mir-141,0.598973001,green
MPI,hsa-mir-155,0.376490988,green
DAB2IP,hsa-mir-1307,0.546112068,green
FZD5,hsa-mir-17,0.464226612,green
QPRT,hsa-mir-3934,0.569137618,green
RASAL2,hsa-mir-431,0.360531185,red
ABCA1,hsa-mir-186,0.413303689,green
TWF1,hsa-mir-186,0.603864361,green
FADS2,hsa-mir-98,0.626813653,green
CNOT6L,hsa-mir-545,0.39480497,green
IKZF2,hsa-mir-203,0.548958099,green
SPCS3,hsa-mir-204,0.665971684,green
RCBTB2,hsa-mir-940,0.434764882,green
GNAI3,hsa-mir-940,0.434025149,red
CA2,hsa-mir-203,0.424650913,green
DENND5B,hsa-mir-2355,0.373411783,green
RRP15,hsa-mir-1251,0.47363071,red
C17orf80,hsa-mir-425,0.424389092,red
TMED9,hsa-mir-200a,0.573465111,green
KRIT1,hsa-mir-505,0.369535723,green
DNAJC5,hsa-mir-204,0.500749232,green
MCFD2,hsa-mir-539,0.799245794,green
TMEM131,hsa-mir-3934,0.423515454,red
KCNH1,hsa-mir-1307,0.477070227,green
SEC63,hsa-mir-186,0.374290192,green
SLC9A6,hsa-mir-151,0.425862902,red
TUBGCP5,hsa-mir-155,0.395883917,green
TDP1,hsa-mir-3928,0.395135017,red
SH3BP5,hsa-mir-186,0.584177139,green
RPS6KL1,hsa-mir-3610,0.419409277,red
MGAT2,hsa-mir-889,0.512969314,green
NCSTN,hsa-mir-877,0.36325489,green
ATP8A1,hsa-mir-889,0.482847333,green
APBA2,hsa-mir-210,0.433105886,red
BAG5,hsa-mir-539,0.421070464,green
GCOM1,hsa-mir-137,0.464772299,green
C21orf63,hsa-mir-130b,0.376060167,green
NMNAT1,hsa-mir-590,0.401146749,green
FZD4,hsa-mir-425,0.590156288,green
OXR1,hsa-mir-190,0.368795934,green
CORO2A,hsa-mir-331,0.484993017,red
SMOX,hsa-mir-940,0.685864687,green
TSHZ2,hsa-mir-425,0.402238053,green
PLEKHF2,hsa-mir-301a,0.387263439,red
ZNF215,hsa-mir-224,0.376078955,red
YME1L1,hsa-mir-335,0.359155336,green
CREB1,hsa-mir-193a,0.448445639,red
CREB1,hsa-mir-940,0.432364866,red
CYYR1,hsa-mir-1247,0.360228949,red
IL10,hsa-mir-1976,0.363869331,red
TMEM133,hsa-mir-154,0.396100371,red
GOSR2,hsa-mir-203,0.381050443,green
PI4KB,hsa-mir-425,0.432236812,red
BDKRB2,hsa-mir-32,0.45362197,green
PPP1CC,hsa-mir-940,0.371343777,red
SMYD4,hsa-mir-141,0.440615138,green
STARD7,hsa-mir-2116,0.461864392,green
TP53I11,hsa-mir-193a,0.356391976,red
LILRA6,hsa-mir-1976,0.401667576,red
OSBP,hsa-mir-34b,0.531049179,green
MYRIP,hsa-mir-200a,0.390855983,red
KIAA0652,hsa-mir-370,0.446548849,green
LAPTM4A,hsa-mir-186,0.629237172,green
SSR1,hsa-mir-505,0.385441666,green
CD8B,hsa-mir-204,0.404387586,red
LRRC8E,hsa-mir-625,0.442960822,green
NAA40,hsa-mir-134,0.446007413,green
DAAM2,hsa-mir-548v,0.387774228,green
CD97,hsa-mir-431,0.411603202,red
NAA40,hsa-mir-873,0.371158616,green
AMOT,hsa-mir-141,0.467920034,green
UBAP2,hsa-mir-185,0.37974033,red
ARL4A,hsa-mir-148a,0.446373037,red
EHF,hsa-mir-425,0.360209425,green
FUCA1,hsa-mir-196b,0.401885826,green
RPS6KA6,hsa-mir-873,0.383181586,green
TGFBR3,hsa-mir-144,0.359177067,green
LAD1,hsa-mir-758,0.438816288,green
ADARB2,hsa-mir-205,0.433864676,green
SCUBE2,hsa-let-7b,0.358457126,red
ANP32E,hsa-mir-584,0.38628996,green
NFIB,hsa-mir-616,0.393079194,green
